org_id, dup_id
rec-16501-org, rec-16501-dup-0
rec-59750-org, rec-59750-dup-0
rec-61538-org, rec-61538-dup-0
rec-42347-org, rec-42347-dup-0
rec-65097-org, rec-65097-dup-0
rec-52031-org, rec-52031-dup-0
rec-71489-org, rec-71489-dup-0
rec-88500-org, rec-88500-dup-0
rec-56783-org, rec-56783-dup-0
rec-14788-org, rec-14788-dup-0
rec-72295-org, rec-72295-dup-0
rec-39054-org, rec-39054-dup-0
rec-23987-org, rec-23987-dup-0
rec-43722-org, rec-43722-dup-0
rec-39132-org, rec-39132-dup-0
rec-31673-org, rec-31673-dup-0
rec-64020-org, rec-64020-dup-0
rec-5140-org, rec-5140-dup-0
rec-46374-org, rec-46374-dup-0
rec-66715-org, rec-66715-dup-0
rec-69285-org, rec-69285-dup-0
rec-5785-org, rec-5785-dup-0
rec-30166-org, rec-30166-dup-0
rec-35230-org, rec-35230-dup-0
rec-28069-org, rec-28069-dup-0
rec-69391-org, rec-69391-dup-0
rec-20523-org, rec-20523-dup-0
rec-47954-org, rec-47954-dup-0
rec-79558-org, rec-79558-dup-0
rec-45864-org, rec-45864-dup-0
rec-20734-org, rec-20734-dup-0
rec-37646-org, rec-37646-dup-0
rec-52636-org, rec-52636-dup-0
rec-11181-org, rec-11181-dup-0
rec-3241-org, rec-3241-dup-0
rec-4054-org, rec-4054-dup-0
rec-31039-org, rec-31039-dup-0
rec-82383-org, rec-82383-dup-0
rec-43947-org, rec-43947-dup-0
rec-12001-org, rec-12001-dup-0
rec-77973-org, rec-77973-dup-0
rec-86828-org, rec-86828-dup-0
rec-10515-org, rec-10515-dup-0
rec-47978-org, rec-47978-dup-0
rec-69703-org, rec-69703-dup-0
rec-21100-org, rec-21100-dup-0
rec-81499-org, rec-81499-dup-0
rec-24639-org, rec-24639-dup-0
rec-74751-org, rec-74751-dup-0
rec-15032-org, rec-15032-dup-0
rec-45023-org, rec-45023-dup-0
rec-5885-org, rec-5885-dup-0
rec-77401-org, rec-77401-dup-0
rec-38722-org, rec-38722-dup-0
rec-25124-org, rec-25124-dup-0
rec-64305-org, rec-64305-dup-0
rec-5892-org, rec-5892-dup-0
rec-35242-org, rec-35242-dup-0
rec-47908-org, rec-47908-dup-0
rec-27545-org, rec-27545-dup-0
rec-49076-org, rec-49076-dup-0
rec-81075-org, rec-81075-dup-0
rec-8207-org, rec-8207-dup-0
rec-27308-org, rec-27308-dup-0
rec-31379-org, rec-31379-dup-0
rec-66727-org, rec-66727-dup-0
rec-56547-org, rec-56547-dup-0
rec-56609-org, rec-56609-dup-0
rec-40732-org, rec-40732-dup-0
rec-54385-org, rec-54385-dup-0
rec-79422-org, rec-79422-dup-0
rec-10794-org, rec-10794-dup-0
rec-51654-org, rec-51654-dup-0
rec-32890-org, rec-32890-dup-0
rec-57892-org, rec-57892-dup-0
rec-57020-org, rec-57020-dup-0
rec-20454-org, rec-20454-dup-0
rec-4108-org, rec-4108-dup-0
rec-86146-org, rec-86146-dup-0
rec-61540-org, rec-61540-dup-0
rec-27083-org, rec-27083-dup-0
rec-65317-org, rec-65317-dup-0
rec-47016-org, rec-47016-dup-0
rec-83825-org, rec-83825-dup-0
rec-45430-org, rec-45430-dup-0
rec-11120-org, rec-11120-dup-0
rec-37803-org, rec-37803-dup-0
rec-36698-org, rec-36698-dup-0
rec-7914-org, rec-7914-dup-0
rec-21081-org, rec-21081-dup-0
rec-80734-org, rec-80734-dup-0
rec-53987-org, rec-53987-dup-0
rec-68650-org, rec-68650-dup-0
rec-73800-org, rec-73800-dup-0
rec-15199-org, rec-15199-dup-0
rec-39954-org, rec-39954-dup-0
rec-22701-org, rec-22701-dup-0
rec-66790-org, rec-66790-dup-0
rec-3237-org, rec-3237-dup-0
rec-87878-org, rec-87878-dup-0
rec-68861-org, rec-68861-dup-0
rec-12527-org, rec-12527-dup-0
rec-29515-org, rec-29515-dup-0
rec-28858-org, rec-28858-dup-0
rec-198-org, rec-198-dup-0
rec-72810-org, rec-72810-dup-0
rec-52698-org, rec-52698-dup-0
rec-26583-org, rec-26583-dup-0
rec-13729-org, rec-13729-dup-0
rec-64791-org, rec-64791-dup-0
rec-64136-org, rec-64136-dup-0
rec-24745-org, rec-24745-dup-0
rec-66985-org, rec-66985-dup-0
rec-17811-org, rec-17811-dup-0
rec-8211-org, rec-8211-dup-0
rec-51405-org, rec-51405-dup-0
rec-70336-org, rec-70336-dup-0
rec-17385-org, rec-17385-dup-0
rec-27499-org, rec-27499-dup-0
rec-63050-org, rec-63050-dup-0
rec-85145-org, rec-85145-dup-0
rec-53485-org, rec-53485-dup-0
rec-27032-org, rec-27032-dup-0
rec-69893-org, rec-69893-dup-0
rec-18695-org, rec-18695-dup-0
rec-22834-org, rec-22834-dup-0
rec-51451-org, rec-51451-dup-0
rec-38761-org, rec-38761-dup-0
rec-20946-org, rec-20946-dup-0
rec-80108-org, rec-80108-dup-0
rec-52259-org, rec-52259-dup-0
rec-2744-org, rec-2744-dup-0
rec-79443-org, rec-79443-dup-0
rec-61277-org, rec-61277-dup-0
rec-59951-org, rec-59951-dup-0
rec-43777-org, rec-43777-dup-0
rec-5302-org, rec-5302-dup-0
rec-59119-org, rec-59119-dup-0
rec-48895-org, rec-48895-dup-0
rec-67021-org, rec-67021-dup-0
rec-49641-org, rec-49641-dup-0
rec-7063-org, rec-7063-dup-0
rec-25977-org, rec-25977-dup-0
rec-23354-org, rec-23354-dup-0
rec-16694-org, rec-16694-dup-0
rec-21931-org, rec-21931-dup-0
rec-7084-org, rec-7084-dup-0
rec-62204-org, rec-62204-dup-0
rec-61033-org, rec-61033-dup-0
rec-73832-org, rec-73832-dup-0
rec-35139-org, rec-35139-dup-0
rec-44042-org, rec-44042-dup-0
rec-68932-org, rec-68932-dup-0
rec-50214-org, rec-50214-dup-0
rec-61946-org, rec-61946-dup-0
rec-32972-org, rec-32972-dup-0
rec-10739-org, rec-10739-dup-0
rec-2930-org, rec-2930-dup-0
rec-69914-org, rec-69914-dup-0
rec-78692-org, rec-78692-dup-0
rec-25104-org, rec-25104-dup-0
rec-5648-org, rec-5648-dup-0
rec-22125-org, rec-22125-dup-0
rec-13451-org, rec-13451-dup-0
rec-47066-org, rec-47066-dup-0
rec-68876-org, rec-68876-dup-0
rec-59251-org, rec-59251-dup-0
rec-24509-org, rec-24509-dup-0
rec-50506-org, rec-50506-dup-0
rec-65350-org, rec-65350-dup-0
rec-46033-org, rec-46033-dup-0
rec-76943-org, rec-76943-dup-0
rec-36328-org, rec-36328-dup-0
rec-16681-org, rec-16681-dup-0
rec-8803-org, rec-8803-dup-0
rec-37704-org, rec-37704-dup-0
rec-49845-org, rec-49845-dup-0
rec-44225-org, rec-44225-dup-0
rec-13529-org, rec-13529-dup-0
rec-64776-org, rec-64776-dup-0
rec-52011-org, rec-52011-dup-0
rec-15099-org, rec-15099-dup-0
rec-14686-org, rec-14686-dup-0
rec-57509-org, rec-57509-dup-0
rec-40175-org, rec-40175-dup-0
rec-62869-org, rec-62869-dup-0
rec-56025-org, rec-56025-dup-0
rec-71744-org, rec-71744-dup-0
rec-14443-org, rec-14443-dup-0
rec-36848-org, rec-36848-dup-0
rec-87111-org, rec-87111-dup-0
rec-79146-org, rec-79146-dup-0
rec-21885-org, rec-21885-dup-0
rec-1233-org, rec-1233-dup-0
rec-26366-org, rec-26366-dup-0
rec-23717-org, rec-23717-dup-0
rec-24431-org, rec-24431-dup-0
rec-10134-org, rec-10134-dup-0
rec-34374-org, rec-34374-dup-0
rec-58328-org, rec-58328-dup-0
rec-11602-org, rec-11602-dup-0
rec-75618-org, rec-75618-dup-0
rec-32650-org, rec-32650-dup-0
rec-5080-org, rec-5080-dup-0
rec-7112-org, rec-7112-dup-0
rec-14969-org, rec-14969-dup-0
rec-48185-org, rec-48185-dup-0
rec-3317-org, rec-3317-dup-0
rec-30995-org, rec-30995-dup-0
rec-89996-org, rec-89996-dup-0
rec-32441-org, rec-32441-dup-0
rec-84938-org, rec-84938-dup-0
rec-83836-org, rec-83836-dup-0
rec-13278-org, rec-13278-dup-0
rec-50124-org, rec-50124-dup-0
rec-3763-org, rec-3763-dup-0
rec-9740-org, rec-9740-dup-0
rec-76073-org, rec-76073-dup-0
rec-28139-org, rec-28139-dup-0
rec-41759-org, rec-41759-dup-0
rec-26513-org, rec-26513-dup-0
rec-84281-org, rec-84281-dup-0
rec-18306-org, rec-18306-dup-0
rec-40864-org, rec-40864-dup-0
rec-4769-org, rec-4769-dup-0
rec-69334-org, rec-69334-dup-0
rec-8468-org, rec-8468-dup-0
rec-34907-org, rec-34907-dup-0
rec-57797-org, rec-57797-dup-0
rec-43562-org, rec-43562-dup-0
rec-54015-org, rec-54015-dup-0
rec-48607-org, rec-48607-dup-0
rec-82892-org, rec-82892-dup-0
rec-80632-org, rec-80632-dup-0
rec-48498-org, rec-48498-dup-0
rec-20871-org, rec-20871-dup-0
rec-84243-org, rec-84243-dup-0
rec-2688-org, rec-2688-dup-0
rec-78570-org, rec-78570-dup-0
rec-11174-org, rec-11174-dup-0
rec-56707-org, rec-56707-dup-0
rec-15758-org, rec-15758-dup-0
rec-27634-org, rec-27634-dup-0
rec-88351-org, rec-88351-dup-0
rec-58389-org, rec-58389-dup-0
rec-40845-org, rec-40845-dup-0
rec-22761-org, rec-22761-dup-0
rec-41613-org, rec-41613-dup-0
rec-22120-org, rec-22120-dup-0
rec-59453-org, rec-59453-dup-0
rec-88070-org, rec-88070-dup-0
rec-45690-org, rec-45690-dup-0
rec-79351-org, rec-79351-dup-0
rec-7403-org, rec-7403-dup-0
rec-84407-org, rec-84407-dup-0
rec-34860-org, rec-34860-dup-0
rec-66704-org, rec-66704-dup-0
rec-69836-org, rec-69836-dup-0
rec-58096-org, rec-58096-dup-0
rec-13855-org, rec-13855-dup-0
rec-88939-org, rec-88939-dup-0
rec-58559-org, rec-58559-dup-0
rec-7408-org, rec-7408-dup-0
rec-15713-org, rec-15713-dup-0
rec-76558-org, rec-76558-dup-0
rec-89767-org, rec-89767-dup-0
rec-64475-org, rec-64475-dup-0
rec-60964-org, rec-60964-dup-0
rec-4175-org, rec-4175-dup-0
rec-42954-org, rec-42954-dup-0
rec-40695-org, rec-40695-dup-0
rec-46940-org, rec-46940-dup-0
rec-10737-org, rec-10737-dup-0
rec-62237-org, rec-62237-dup-0
rec-22413-org, rec-22413-dup-0
rec-41952-org, rec-41952-dup-0
rec-55408-org, rec-55408-dup-0
rec-42433-org, rec-42433-dup-0
rec-65280-org, rec-65280-dup-0
rec-49307-org, rec-49307-dup-0
rec-32313-org, rec-32313-dup-0
rec-20282-org, rec-20282-dup-0
rec-81711-org, rec-81711-dup-0
rec-84439-org, rec-84439-dup-0
rec-73321-org, rec-73321-dup-0
rec-84343-org, rec-84343-dup-0
rec-13622-org, rec-13622-dup-0
rec-52321-org, rec-52321-dup-0
rec-18852-org, rec-18852-dup-0
rec-30057-org, rec-30057-dup-0
rec-54790-org, rec-54790-dup-0
rec-13354-org, rec-13354-dup-0
rec-14906-org, rec-14906-dup-0
rec-53087-org, rec-53087-dup-0
rec-23104-org, rec-23104-dup-0
rec-28599-org, rec-28599-dup-0
rec-33111-org, rec-33111-dup-0
rec-29311-org, rec-29311-dup-0
rec-28038-org, rec-28038-dup-0
rec-89190-org, rec-89190-dup-0
rec-66589-org, rec-66589-dup-0
rec-16974-org, rec-16974-dup-0
rec-74456-org, rec-74456-dup-0
rec-46974-org, rec-46974-dup-0
rec-68435-org, rec-68435-dup-0
rec-35994-org, rec-35994-dup-0
rec-30669-org, rec-30669-dup-0
rec-29406-org, rec-29406-dup-0
rec-44154-org, rec-44154-dup-0
rec-68155-org, rec-68155-dup-0
rec-89483-org, rec-89483-dup-0
rec-19614-org, rec-19614-dup-0
rec-40715-org, rec-40715-dup-0
rec-26125-org, rec-26125-dup-0
rec-24248-org, rec-24248-dup-0
rec-73792-org, rec-73792-dup-0
rec-60913-org, rec-60913-dup-0
rec-20655-org, rec-20655-dup-0
rec-52375-org, rec-52375-dup-0
rec-49000-org, rec-49000-dup-0
rec-42126-org, rec-42126-dup-0
rec-81190-org, rec-81190-dup-0
rec-27413-org, rec-27413-dup-0
rec-31590-org, rec-31590-dup-0
rec-7748-org, rec-7748-dup-0
rec-67579-org, rec-67579-dup-0
rec-9327-org, rec-9327-dup-0
rec-24890-org, rec-24890-dup-0
rec-29719-org, rec-29719-dup-0
rec-54253-org, rec-54253-dup-0
rec-27000-org, rec-27000-dup-0
rec-62042-org, rec-62042-dup-0
rec-47311-org, rec-47311-dup-0
rec-84259-org, rec-84259-dup-0
rec-85599-org, rec-85599-dup-0
rec-37664-org, rec-37664-dup-0
rec-50104-org, rec-50104-dup-0
rec-16285-org, rec-16285-dup-0
rec-57437-org, rec-57437-dup-0
rec-30165-org, rec-30165-dup-0
rec-83398-org, rec-83398-dup-0
rec-69376-org, rec-69376-dup-0
rec-1327-org, rec-1327-dup-0
rec-26210-org, rec-26210-dup-0
rec-6247-org, rec-6247-dup-0
rec-28027-org, rec-28027-dup-0
rec-24274-org, rec-24274-dup-0
rec-14977-org, rec-14977-dup-0
rec-77329-org, rec-77329-dup-0
rec-11263-org, rec-11263-dup-0
rec-75807-org, rec-75807-dup-0
rec-24387-org, rec-24387-dup-0
rec-20340-org, rec-20340-dup-0
rec-19901-org, rec-19901-dup-0
rec-89535-org, rec-89535-dup-0
rec-88973-org, rec-88973-dup-0
rec-89499-org, rec-89499-dup-0
rec-46549-org, rec-46549-dup-0
rec-19038-org, rec-19038-dup-0
rec-3767-org, rec-3767-dup-0
rec-50545-org, rec-50545-dup-0
rec-3927-org, rec-3927-dup-0
rec-31968-org, rec-31968-dup-0
rec-11191-org, rec-11191-dup-0
rec-30763-org, rec-30763-dup-0
rec-82457-org, rec-82457-dup-0
rec-63549-org, rec-63549-dup-0
rec-36570-org, rec-36570-dup-0
rec-40817-org, rec-40817-dup-0
rec-774-org, rec-774-dup-0
rec-58726-org, rec-58726-dup-0
rec-5554-org, rec-5554-dup-0
rec-52070-org, rec-52070-dup-0
rec-2799-org, rec-2799-dup-0
rec-82478-org, rec-82478-dup-0
rec-85904-org, rec-85904-dup-0
rec-46364-org, rec-46364-dup-0
rec-77356-org, rec-77356-dup-0
rec-32966-org, rec-32966-dup-0
rec-5539-org, rec-5539-dup-0
rec-86813-org, rec-86813-dup-0
rec-61527-org, rec-61527-dup-0
rec-63375-org, rec-63375-dup-0
rec-54701-org, rec-54701-dup-0
rec-85088-org, rec-85088-dup-0
rec-77667-org, rec-77667-dup-0
rec-3531-org, rec-3531-dup-0
rec-31202-org, rec-31202-dup-0
rec-36883-org, rec-36883-dup-0
rec-71963-org, rec-71963-dup-0
rec-83400-org, rec-83400-dup-0
rec-32948-org, rec-32948-dup-0
rec-75876-org, rec-75876-dup-0
rec-12850-org, rec-12850-dup-0
rec-20496-org, rec-20496-dup-0
rec-7413-org, rec-7413-dup-0
rec-76085-org, rec-76085-dup-0
rec-38392-org, rec-38392-dup-0
rec-79506-org, rec-79506-dup-0
rec-18768-org, rec-18768-dup-0
rec-82224-org, rec-82224-dup-0
rec-67720-org, rec-67720-dup-0
rec-17640-org, rec-17640-dup-0
rec-56136-org, rec-56136-dup-0
rec-86683-org, rec-86683-dup-0
rec-19224-org, rec-19224-dup-0
rec-43580-org, rec-43580-dup-0
rec-8731-org, rec-8731-dup-0
rec-67844-org, rec-67844-dup-0
rec-40669-org, rec-40669-dup-0
rec-1523-org, rec-1523-dup-0
rec-77621-org, rec-77621-dup-0
rec-20417-org, rec-20417-dup-0
rec-45333-org, rec-45333-dup-0
rec-31266-org, rec-31266-dup-0
rec-68224-org, rec-68224-dup-0
rec-33116-org, rec-33116-dup-0
rec-15587-org, rec-15587-dup-0
rec-45207-org, rec-45207-dup-0
rec-79596-org, rec-79596-dup-0
rec-14479-org, rec-14479-dup-0
rec-74428-org, rec-74428-dup-0
rec-68416-org, rec-68416-dup-0
rec-49151-org, rec-49151-dup-0
rec-77782-org, rec-77782-dup-0
rec-40231-org, rec-40231-dup-0
rec-69242-org, rec-69242-dup-0
rec-18659-org, rec-18659-dup-0
rec-41550-org, rec-41550-dup-0
rec-88511-org, rec-88511-dup-0
rec-51017-org, rec-51017-dup-0
rec-67494-org, rec-67494-dup-0
rec-31928-org, rec-31928-dup-0
rec-37367-org, rec-37367-dup-0
rec-89758-org, rec-89758-dup-0
rec-31270-org, rec-31270-dup-0
rec-56444-org, rec-56444-dup-0
rec-77094-org, rec-77094-dup-0
rec-44641-org, rec-44641-dup-0
rec-31604-org, rec-31604-dup-0
rec-75763-org, rec-75763-dup-0
rec-86631-org, rec-86631-dup-0
rec-10075-org, rec-10075-dup-0
rec-89269-org, rec-89269-dup-0
rec-925-org, rec-925-dup-0
rec-63953-org, rec-63953-dup-0
rec-38739-org, rec-38739-dup-0
rec-7420-org, rec-7420-dup-0
rec-11072-org, rec-11072-dup-0
rec-73500-org, rec-73500-dup-0
rec-45299-org, rec-45299-dup-0
rec-39161-org, rec-39161-dup-0
rec-41136-org, rec-41136-dup-0
rec-83063-org, rec-83063-dup-0
rec-50464-org, rec-50464-dup-0
rec-4425-org, rec-4425-dup-0
rec-81303-org, rec-81303-dup-0
rec-58348-org, rec-58348-dup-0
rec-42250-org, rec-42250-dup-0
rec-15996-org, rec-15996-dup-0
rec-67185-org, rec-67185-dup-0
rec-26129-org, rec-26129-dup-0
rec-36938-org, rec-36938-dup-0
rec-83786-org, rec-83786-dup-0
rec-30276-org, rec-30276-dup-0
rec-58473-org, rec-58473-dup-0
rec-84604-org, rec-84604-dup-0
rec-75648-org, rec-75648-dup-0
rec-21035-org, rec-21035-dup-0
rec-12813-org, rec-12813-dup-0
rec-87036-org, rec-87036-dup-0
rec-11814-org, rec-11814-dup-0
rec-79537-org, rec-79537-dup-0
rec-14290-org, rec-14290-dup-0
rec-61749-org, rec-61749-dup-0
rec-18836-org, rec-18836-dup-0
rec-18160-org, rec-18160-dup-0
rec-45330-org, rec-45330-dup-0
rec-64339-org, rec-64339-dup-0
rec-40528-org, rec-40528-dup-0
rec-35851-org, rec-35851-dup-0
rec-34811-org, rec-34811-dup-0
rec-88338-org, rec-88338-dup-0
rec-37396-org, rec-37396-dup-0
rec-6465-org, rec-6465-dup-0
rec-35475-org, rec-35475-dup-0
rec-70538-org, rec-70538-dup-0
rec-89421-org, rec-89421-dup-0
rec-15061-org, rec-15061-dup-0
rec-9605-org, rec-9605-dup-0
rec-74128-org, rec-74128-dup-0
rec-82107-org, rec-82107-dup-0
rec-3657-org, rec-3657-dup-0
rec-18711-org, rec-18711-dup-0
rec-65132-org, rec-65132-dup-0
rec-76926-org, rec-76926-dup-0
rec-36037-org, rec-36037-dup-0
rec-949-org, rec-949-dup-0
rec-1773-org, rec-1773-dup-0
rec-29489-org, rec-29489-dup-0
rec-80455-org, rec-80455-dup-0
rec-20997-org, rec-20997-dup-0
rec-37057-org, rec-37057-dup-0
rec-62738-org, rec-62738-dup-0
rec-21916-org, rec-21916-dup-0
rec-9818-org, rec-9818-dup-0
rec-45589-org, rec-45589-dup-0
rec-86736-org, rec-86736-dup-0
rec-58520-org, rec-58520-dup-0
rec-85830-org, rec-85830-dup-0
rec-23983-org, rec-23983-dup-0
rec-22280-org, rec-22280-dup-0
rec-44750-org, rec-44750-dup-0
rec-89277-org, rec-89277-dup-0
rec-67095-org, rec-67095-dup-0
rec-9426-org, rec-9426-dup-0
rec-1201-org, rec-1201-dup-0
rec-39740-org, rec-39740-dup-0
rec-36782-org, rec-36782-dup-0
rec-20764-org, rec-20764-dup-0
rec-88099-org, rec-88099-dup-0
rec-25399-org, rec-25399-dup-0
rec-73742-org, rec-73742-dup-0
rec-4302-org, rec-4302-dup-0
rec-14328-org, rec-14328-dup-0
rec-29984-org, rec-29984-dup-0
rec-36789-org, rec-36789-dup-0
rec-40792-org, rec-40792-dup-0
rec-16308-org, rec-16308-dup-0
rec-55564-org, rec-55564-dup-0
rec-22462-org, rec-22462-dup-0
rec-30916-org, rec-30916-dup-0
rec-66576-org, rec-66576-dup-0
rec-78640-org, rec-78640-dup-0
rec-10096-org, rec-10096-dup-0
rec-21419-org, rec-21419-dup-0
rec-12799-org, rec-12799-dup-0
rec-8340-org, rec-8340-dup-0
rec-6330-org, rec-6330-dup-0
rec-33028-org, rec-33028-dup-0
rec-24562-org, rec-24562-dup-0
rec-40934-org, rec-40934-dup-0
rec-65745-org, rec-65745-dup-0
rec-64190-org, rec-64190-dup-0
rec-71211-org, rec-71211-dup-0
rec-71482-org, rec-71482-dup-0
rec-8301-org, rec-8301-dup-0
rec-62587-org, rec-62587-dup-0
rec-48289-org, rec-48289-dup-0
rec-43561-org, rec-43561-dup-0
rec-40608-org, rec-40608-dup-0
rec-59593-org, rec-59593-dup-0
rec-67653-org, rec-67653-dup-0
rec-47923-org, rec-47923-dup-0
rec-9419-org, rec-9419-dup-0
rec-50928-org, rec-50928-dup-0
rec-38243-org, rec-38243-dup-0
rec-52771-org, rec-52771-dup-0
rec-17297-org, rec-17297-dup-0
rec-814-org, rec-814-dup-0
rec-72888-org, rec-72888-dup-0
rec-278-org, rec-278-dup-0
rec-12968-org, rec-12968-dup-0
rec-62918-org, rec-62918-dup-0
rec-68221-org, rec-68221-dup-0
rec-89083-org, rec-89083-dup-0
rec-87205-org, rec-87205-dup-0
rec-56594-org, rec-56594-dup-0
rec-26066-org, rec-26066-dup-0
rec-1227-org, rec-1227-dup-0
rec-29779-org, rec-29779-dup-0
rec-29266-org, rec-29266-dup-0
rec-15286-org, rec-15286-dup-0
rec-7814-org, rec-7814-dup-0
rec-46076-org, rec-46076-dup-0
rec-77657-org, rec-77657-dup-0
rec-63503-org, rec-63503-dup-0
rec-36489-org, rec-36489-dup-0
rec-32532-org, rec-32532-dup-0
rec-28376-org, rec-28376-dup-0
rec-63433-org, rec-63433-dup-0
rec-57681-org, rec-57681-dup-0
rec-20427-org, rec-20427-dup-0
rec-57818-org, rec-57818-dup-0
rec-51191-org, rec-51191-dup-0
rec-23382-org, rec-23382-dup-0
rec-53623-org, rec-53623-dup-0
rec-57514-org, rec-57514-dup-0
rec-44400-org, rec-44400-dup-0
rec-76626-org, rec-76626-dup-0
rec-33334-org, rec-33334-dup-0
rec-16720-org, rec-16720-dup-0
rec-77994-org, rec-77994-dup-0
rec-20892-org, rec-20892-dup-0
rec-40860-org, rec-40860-dup-0
rec-31333-org, rec-31333-dup-0
rec-14854-org, rec-14854-dup-0
rec-34965-org, rec-34965-dup-0
rec-5030-org, rec-5030-dup-0
rec-78011-org, rec-78011-dup-0
